lsoa_code,dpi_score,dpi_z,lisa_I,lisa_p,lisa_class,gistar_z,gistar_p,gistar_class
E01004631,0.964,0.36031781341520763,0.06721913166387876,0.67,Not sig,0.46709672033515387,0.36,Not sig
E01004634,0.966,0.47615961134897206,0.07504021540413375,0.65,Not sig,0.6855027177908717,0.22,Not sig
E01004640,0.977,1.1132894999846763,0.994379141907025,0.03,HH (hotspot),1.6641024139285212,0.03,Hotspot (Gi*)
E01004643,0.953,-0.2768120752204966,0.0071477066073467556,0.94,Not sig,-0.16884401970272797,0.61,Not sig
E01004645,0.949,-0.5084956710880254,0.030310767991285792,0.79,Not sig,-0.32720506912625746,0.72,Not sig
E01035499,0.966,0.47615961134897206,0.1991483827387514,0.29,Not sig,1.0753281514335236,0.12,Not sig
E01004497,0.958,0.012792419613914401,0.010042958586228407,0.93,Not sig,0.8241248359634021,0.2,Not sig
E01004515,0.968,0.5920014092827365,0.33674996706628274,0.23,Not sig,1.0660258683294974,0.12,Not sig
E01004536,0.971,0.7657641061833831,-0.08630380598621827,0.58,Not sig,0.5993962535703591,0.29,Not sig
E01004592,0.926,-1.8406763473263097,0.18968055327983607,0.39,Not sig,-0.959758544720988,0.92,Not sig
E01004594,0.973,0.8816059041171475,0.3772322859161897,0.21,Not sig,1.67518155565972,0.04,Hotspot (Gi*)
E01004597,0.975,0.9974477020509118,0.7638096480249228,0.09,Not sig,1.154441888792628,0.03,Hotspot (Gi*)
E01004606,0.983,1.4608148937859695,1.1017172690638273,0.04,HH (hotspot),2.154472702718724,0.03,Hotspot (Gi*)
E01004607,0.974,0.9395268030840297,0.8282923766743617,0.08,Not sig,1.8687310440424112,0.03,Hotspot (Gi*)
E01004628,0.969,0.6499223082496186,0.2944091199618915,0.25,Not sig,1.074810856236986,0.12,Not sig
E01004630,0.956,-0.10304937831985,-0.04668046687838072,0.7,Not sig,0.33940014358763104,0.43,Not sig
E01004585,0.966,0.47615961134897206,0.05205722145327962,0.7,Not sig,0.5765071832180961,0.3,Not sig
E01004582,0.957,-0.04512847935296781,0.0053972851970187355,0.95,Not sig,-0.11521642396433049,0.56,Not sig
E01004563,0.956,-0.10304937831985,0.027530526824494778,0.83,Not sig,-0.4723189179505447,0.68,Not sig
E01004559,0.974,0.9395268030840297,0.9371288507504688,0.02,HH (hotspot),2.171657133357252,0.01,Hotspot (Gi*)
E01004524,0.929,-1.6669136504256632,-1.0447447124832747,0.06,Not sig,-0.7920227783864172,0.88,Not sig
E01004472,0.974,0.9395268030840297,0.6106194285221476,0.07,Not sig,1.7061823670129148,0.05,Not sig
E01033133,0.981,1.344973095852205,0.36776468880233754,0.26,Not sig,1.2985503017238924,0.06,Not sig
E01004479,0.977,1.1132894999846763,0.6268275886052236,0.04,HH (hotspot),1.9593925295062469,0.03,Hotspot (Gi*)
E01004489,0.967,0.5340805103158542,0.3935124729724993,0.17,Not sig,1.1740407693210038,0.08,Not sig
E01004501,0.944,-0.7981001659224365,-0.28756970667119947,0.3,Not sig,-0.4722688325075488,0.68,Not sig
E01004502,0.972,0.8236850051502652,0.761946995645359,0.04,HH (hotspot),1.5774233747439845,0.06,Not sig
E01004505,0.968,0.5920014092827365,0.03329007080102813,0.84,Not sig,0.5237902365825312,0.3,Not sig
E01004525,0.964,0.36031781341520763,-0.0699261335748906,0.68,Not sig,0.20031018963019118,0.48,Not sig
E01004528,0.947,-0.6243374690217899,0.077898408343575,0.64,Not sig,-0.9527551921784982,0.84,Not sig
E01004529,0.961,0.18655511651456103,-0.0007007772556780049,1.0,Not sig,0.18303574312288734,0.49,Not sig
E01004533,0.949,-0.5084956710880254,0.1525387525104376,0.53,Not sig,-1.0983732371286612,0.86,Not sig
E01004545,0.955,-0.16097027728673222,-0.1325888036758292,0.41,Not sig,0.7968677399772022,0.18,Not sig
E01004551,0.966,0.47615961134897206,0.34492623008417544,0.18,Not sig,1.0673503305558825,0.09,Not sig
E01004571,0.949,-0.5084956710880254,0.14812087355191406,0.5,Not sig,-0.5126856002116579,0.8,Not sig
E01004602,0.976,1.055368601017794,1.3735964509904623,0.02,HH (hotspot),2.2643126986336197,0.02,Hotspot (Gi*)
E01004623,0.963,0.30239691444832545,0.1229710759011301,0.56,Not sig,0.8140916823416373,0.27,Not sig
E01004635,0.951,-0.39265387315426103,-0.1382312042444,0.46,Not sig,-0.012806859136675116,0.57,Not sig
E01004641,0.953,-0.2768120752204966,0.18084075255848275,0.35,Not sig,-0.8705811371946977,0.85,Not sig
E01004613,0.934,-1.377309155591252,-0.336719054444724,0.22,Not sig,-0.7826195506391422,0.87,Not sig
E01004590,0.936,-1.2614673576574877,0.46284656678679886,0.1,Not sig,-2.0854283097665713,0.96,Not sig
E01004547,0.957,-0.04512847935296781,-0.03821720458548766,0.85,Not sig,0.8424616064906888,0.2,Not sig
E01035491,0.978,1.1712103989515585,1.0438522625424902,0.05,Not sig,1.610588180998498,0.01,Hotspot (Gi*)
E01004504,0.98,1.2870521968853228,0.7512871114813885,0.08,Not sig,1.9726331181317833,0.03,Hotspot (Gi*)
E01004511,0.978,1.1712103989515585,1.236058680237764,0.01,HH (hotspot),1.4171987383945954,0.02,Hotspot (Gi*)
E01004514,0.977,1.1132894999846763,0.9814825961771373,0.03,HH (hotspot),1.9062514323588824,0.02,Hotspot (Gi*)
E01004581,0.962,0.2444760154814432,0.11924165863417548,0.57,Not sig,0.5898666869801156,0.27,Not sig
E01004622,0.951,-0.39265387315426103,-0.3082611973204159,0.28,Not sig,0.14788672922940294,0.47,Not sig
E01004632,0.965,0.4182387123820898,0.2506260024220341,0.35,Not sig,1.3183516149776242,0.1,Not sig
E01004553,0.974,0.9395268030840297,0.952676918475627,0.05,Not sig,1.5243697828715597,0.02,Hotspot (Gi*)
E01004526,0.97,0.7078432072165008,0.22224938475317066,0.44,Not sig,1.0548412333698374,0.2,Not sig
E01004503,0.96,0.12863421754767881,0.0898110888536005,0.58,Not sig,0.7200740042772988,0.18,Not sig
E01004506,0.973,0.8816059041171475,0.5000276205969859,0.06,Not sig,1.033223694115153,0.11,Not sig
E01004537,0.951,-0.39265387315426103,-0.2616924731021444,0.24,Not sig,0.3930029509962127,0.36,Not sig
E01004548,0.968,0.5920014092827365,0.21759481005817427,0.25,Not sig,1.2279169828931815,0.12,Not sig
E01004552,0.98,1.2870521968853228,1.3583144764623845,0.02,HH (hotspot),2.377363539308849,0.02,Hotspot (Gi*)
E01004583,0.97,0.7078432072165008,-0.5239308662364538,0.11,Not sig,-0.05944382591452129,0.61,Not sig
E01004636,0.965,0.4182387123820898,0.04895485707458552,0.71,Not sig,0.5073715130666561,0.31,Not sig
E01033099,0.976,1.055368601017794,0.4536215844001909,0.19,Not sig,1.1946948383386058,0.09,Not sig
E01004493,0.96,0.12863421754767881,0.039829916668635806,0.75,Not sig,0.3761193787795818,0.36,Not sig
E01004500,0.953,-0.2768120752204966,-0.0703461138939295,0.61,Not sig,-0.004236030815586455,0.58,Not sig
E01004519,0.943,-0.8560210648893186,0.05102630635575645,0.69,Not sig,-0.5462072854309007,0.79,Not sig
E01004574,0.939,-1.0877046607568475,0.7042951076440301,0.05,Not sig,-0.8624348848864266,0.94,Not sig
E01004593,0.951,-0.39265387315426103,-0.1945468707409148,0.47,Not sig,0.11874920935702815,0.47,Not sig
E01004615,0.917,-2.3619644380282496,-0.8510578616739684,0.09,Not sig,-1.455860492203926,0.93,Not sig
E01004629,0.964,0.36031781341520763,0.16896004853937913,0.43,Not sig,0.7623623816856182,0.2,Not sig
E01004543,0.978,1.1712103989515585,0.8484154848859511,0.04,HH (hotspot),2.173260238095971,0.02,Hotspot (Gi*)
E01004477,0.965,0.4182387123820898,0.445433465145045,0.08,Not sig,1.3556776208845944,0.06,Not sig
E01004474,0.971,0.7657641061833831,0.3709621885315753,0.12,Not sig,1.0247575226749397,0.1,Not sig
E01004476,0.978,1.1712103989515585,1.2651319198891497,0.02,HH (hotspot),2.346802435751381,0.01,Hotspot (Gi*)
E01004496,0.965,0.4182387123820898,0.209530423683279,0.37,Not sig,0.6797929623734235,0.19,Not sig
E01004517,0.977,1.1132894999846763,0.12171288085128767,0.48,Not sig,1.093142589630546,0.12,Not sig
E01004610,0.961,0.18655511651456103,-0.01922438877919321,0.85,Not sig,0.21319253129937762,0.48,Not sig
E01004625,0.975,0.9974477020509118,0.9178711615587414,0.03,HH (hotspot),1.8008078620687697,0.04,Hotspot (Gi*)
E01004642,0.945,-0.7401792669555542,0.18345463465161205,0.38,Not sig,-0.6031879312796288,0.89,Not sig
E01004644,0.944,-0.7981001659224365,0.1746970840867924,0.37,Not sig,-0.9690350088181455,0.88,Not sig
E01004486,0.969,0.6499223082496186,0.5579177104287716,0.18,Not sig,1.0619984157197988,0.09,Not sig
E01004499,0.974,0.9395268030840297,0.8282923766743618,0.07,Not sig,1.7544655517938885,0.02,Hotspot (Gi*)
E01004510,0.981,1.344973095852205,1.1189630357825926,0.01,HH (hotspot),2.2947847818491107,0.02,Hotspot (Gi*)
E01004534,0.967,0.5340805103158542,0.010269340137584676,0.86,Not sig,0.4936660365337163,0.33,Not sig
E01004568,0.951,-0.39265387315426103,0.35886285194598994,0.24,Not sig,-1.1825468489298787,0.91,Not sig
E01004601,0.963,0.30239691444832545,0.16539654308181578,0.29,Not sig,0.9910083724879288,0.19,Not sig
E01004639,0.963,0.30239691444832545,0.08560552682456289,0.48,Not sig,0.5124740515128117,0.32,Not sig
E01033098,0.989,1.8083402875872627,0.37925141108647165,0.17,Not sig,1.3548091731201195,0.02,Hotspot (Gi*)
E01004484,0.965,0.4182387123820898,0.2669777169096651,0.14,Not sig,1.0101954790172034,0.2,Not sig
E01004523,0.936,-1.2614673576574877,-0.2791723839105703,0.28,Not sig,-1.0503888985617174,0.85,Not sig
E01004605,0.956,-0.10304937831985,-0.10039888055070353,0.56,Not sig,0.8894754426717958,0.19,Not sig
E01004492,0.966,0.47615961134897206,0.18732855727831207,0.4,Not sig,0.7472993396735006,0.18,Not sig
E01033132,0.981,1.344973095852205,0.2574034501719041,0.18,Not sig,1.5283037579204977,0.05,Not sig
E01004507,0.975,0.9974477020509118,0.7638096480249227,0.03,HH (hotspot),1.8699065627723508,0.03,Hotspot (Gi*)
E01004558,0.981,1.344973095852205,1.285896001778205,0.03,HH (hotspot),2.7392092777760046,0.01,Hotspot (Gi*)
E01004595,0.963,0.30239691444832545,0.15493613546272472,0.37,Not sig,0.9068453305863354,0.22,Not sig
E01004609,0.973,0.8816059041171475,0.8197818089242076,0.02,HH (hotspot),1.3401637016408285,0.01,Hotspot (Gi*)
E01004626,0.981,1.344973095852205,0.6482120716749651,0.06,Not sig,1.146720953374269,0.04,Hotspot (Gi*)
E01004638,0.977,1.1132894999846763,-0.11472379086332295,0.47,Not sig,0.8027605744404771,0.14,Not sig
E01004564,0.959,0.0707133185807966,0.0004495078901185303,1.0,Not sig,0.06533711177080169,0.54,Not sig
E01004569,0.949,-0.5084956710880254,0.23753032866489082,0.31,Not sig,-0.6887963602260196,0.79,Not sig
E01004554,0.986,1.634577590686616,1.5615502409373112,0.02,HH (hotspot),2.2581200789822464,0.01,Hotspot (Gi*)
E01004624,0.964,0.36031781341520763,0.1924387216644946,0.34,Not sig,0.7987738176371423,0.25,Not sig
E01004575,0.933,-1.4352300545581342,0.48041882480487713,0.12,Not sig,-1.5240174821423953,0.91,Not sig
E01004576,0.935,-1.3193882566243698,0.3843276398148666,0.22,Not sig,-1.3429064694176476,0.92,Not sig
E01004617,0.978,1.1712103989515585,0.16196399311711712,0.35,Not sig,0.9506097712273239,0.06,Not sig
E01004572,0.953,-0.2768120752204966,0.06975355174138274,0.65,Not sig,-0.3501736131927637,0.67,Not sig
E01004604,0.979,1.2291312979184408,0.595433022502217,0.05,Not sig,1.8348520237934134,0.01,Hotspot (Gi*)
E01004621,0.974,0.9395268030840297,0.544108249920082,0.08,Not sig,1.5845570759104677,0.05,Not sig
E01004483,0.99,1.866261186554145,-0.11370212732423357,0.45,Not sig,1.9222730993733452,0.03,Hotspot (Gi*)
E01004619,0.976,1.055368601017794,0.8964592462804839,0.03,HH (hotspot),2.1843324304496945,0.02,Hotspot (Gi*)
E01035490,0.992,1.9821029844879094,1.081563610794096,0.03,HH (hotspot),2.8225044348739843,0.01,Hotspot (Gi*)
E01004560,0.979,1.2291312979184408,-0.08782900354727785,0.48,Not sig,0.8802119647616686,0.06,Not sig
E01004573,0.962,0.2444760154814432,0.0044147371021655175,0.92,Not sig,0.16746538132123795,0.47,Not sig
E01004651,0.959,0.0707133185807966,0.035718715783158106,0.82,Not sig,0.3315143635921307,0.41,Not sig
E01004652,0.956,-0.10304937831985,-0.00728696351867744,0.94,Not sig,-0.06362186359970474,0.61,Not sig
E01004653,0.963,0.30239691444832545,-0.029702222278906107,0.78,Not sig,0.2582685005406778,0.45,Not sig
E01004674,0.947,-0.6243374690217899,0.16077008794952358,0.52,Not sig,-0.49400389316983406,0.77,Not sig
E01004676,0.963,0.30239691444832545,0.18339817479839113,0.35,Not sig,0.8085040962672276,0.25,Not sig
E01004677,0.937,-1.2035464586906055,0.33315619285409154,0.32,Not sig,-1.2411329698666211,0.93,Not sig
E01004693,0.964,0.36031781341520763,0.1367855705531098,0.5,Not sig,0.7481790457344036,0.22,Not sig
E01004694,0.975,0.9974477020509118,0.6675212020662863,0.04,HH (hotspot),1.5599750631218434,0.04,Hotspot (Gi*)
E01004695,0.965,0.4182387123820898,0.19430343029797192,0.44,Not sig,0.7192737431527334,0.23,Not sig
E01004696,0.929,-1.6669136504256632,-0.6730305345222806,0.08,Not sig,-1.0072012057354955,0.85,Not sig
E01004698,0.968,0.5920014092827365,0.45333343003824494,0.14,Not sig,1.2400145288406854,0.13,Not sig
E01004699,0.98,1.2870521968853228,0.4388987599122209,0.09,Not sig,2.065096373887487,0.02,Hotspot (Gi*)
E01004700,0.968,0.5920014092827365,0.48762268385352797,0.25,Not sig,1.1153564326428622,0.09,Not sig
E01004701,0.96,0.12863421754767881,0.013885829953281628,0.88,Not sig,0.12027177445069974,0.42,Not sig
E01004705,0.959,0.0707133185807966,-0.042101084858258135,0.73,Not sig,-0.517909895575063,0.7,Not sig
E01004710,0.954,-0.21889117625361443,0.08172234358701598,0.62,Not sig,-0.5726917460417807,0.76,Not sig
E01004711,0.95,-0.4505747721211432,0.046431450153644964,0.75,Not sig,-0.6333309784965455,0.73,Not sig
E01004719,0.935,-1.3193882566243698,0.7626074016691425,0.07,Not sig,-2.0866306604722005,0.98,Not sig
E01004722,0.955,-0.16097027728673222,0.17741900663977192,0.4,Not sig,-1.195119541319043,0.86,Not sig
E01004728,0.933,-1.4352300545581342,0.741683957612396,0.08,Not sig,-2.406870320978029,1.0,Not sig
E01004729,0.92,-2.188201741127603,0.19380717606966386,0.44,Not sig,-2.5934046343434733,0.99,Not sig
E01004754,0.963,0.30239691444832545,0.14223768714373528,0.49,Not sig,0.7520238301384957,0.25,Not sig
E01004756,0.973,0.8816059041171475,0.4555295092176088,0.18,Not sig,0.9891562923982056,0.09,Not sig
E01004757,0.947,-0.6243374690217899,-0.16038457691300984,0.35,Not sig,-0.3049101639477721,0.7,Not sig
E01004760,0.953,-0.2768120752204966,0.2129071610417694,0.36,Not sig,-1.0678204538171432,0.87,Not sig
E01032513,0.908,-2.8832525287301896,1.382621140305223,0.02,LL (coldspot),-3.3993372296289057,0.99,Not sig
E01004753,0.949,-0.5084956710880254,0.12112272436093566,0.43,Not sig,-0.8763296940757621,0.84,Not sig
E01004752,0.927,-1.7827554483594275,-0.20350865262660164,0.5,Not sig,-1.583119598792602,0.91,Not sig
E01004748,0.977,1.1132894999846763,-0.03412038005152264,0.74,Not sig,0.880631303757538,0.15,Not sig
E01004746,0.898,-3.4624615183990115,-0.1646225909105754,0.46,Not sig,-3.482618765758469,1.0,Not sig
E01004743,0.966,0.47615961134897206,-0.3248638793407445,0.32,Not sig,-0.30020082232725864,0.66,Not sig
E01004742,0.97,0.7078432072165008,-0.4043506978086282,0.12,Not sig,0.34645985744654495,0.42,Not sig
E01004741,0.964,0.36031781341520763,-0.1393931918371367,0.47,Not sig,0.0563233716269145,0.54,Not sig
E01004740,0.915,-2.477806235962014,-0.11780719588388533,0.52,Not sig,-2.5244561085791695,0.98,Not sig
E01004737,0.957,-0.04512847935296781,-0.01985468288125179,0.86,Not sig,0.4071045312575376,0.39,Not sig
E01004732,0.909,-2.825331629763307,-3.799995028888115,0.01,LH (low-high),-1.3559101773936548,0.94,Not sig
E01004724,0.965,0.4182387123820898,0.203993335179531,0.38,Not sig,0.9019281594510905,0.22,Not sig
E01004686,0.972,0.8236850051502652,0.9408541555095966,0.05,Not sig,1.5041747388528233,0.03,Hotspot (Gi*)
E01004684,0.985,1.576656691719734,1.0551448140474953,0.03,HH (hotspot),2.199746739022795,0.01,Hotspot (Gi*)
E01004680,0.978,1.1712103989515585,0.8968708843049278,0.09,Not sig,1.466942746532075,0.02,Hotspot (Gi*)
E01004670,0.937,-1.2035464586906055,0.5422876713611828,0.11,Not sig,-0.804803127327451,0.96,Not sig
E01004668,0.97,0.7078432072165008,-0.28477052938080477,0.26,Not sig,0.15065165373645326,0.47,Not sig
E01004665,0.937,-1.2035464586906055,0.14726154529223265,0.43,Not sig,-1.5021155519993936,0.93,Not sig
E01004660,0.979,1.2291312979184408,0.8937630365824655,0.08,Not sig,1.9342191707561172,0.04,Hotspot (Gi*)
E01004659,0.966,0.47615961134897206,0.08423341298447683,0.57,Not sig,0.6551261166850915,0.26,Not sig
E01033593,0.991,1.9241820855210272,0.7156071529008053,0.08,Not sig,2.2061568551722717,0.01,Hotspot (Gi*)
E01033597,0.946,-0.682258367988672,0.12563012587683714,0.51,Not sig,-0.951290803068948,0.86,Not sig
E01033599,0.957,-0.04512847935296781,0.004650461741838874,0.93,Not sig,-0.1285687511204995,0.65,Not sig
E01033601,0.931,-1.5510718524918987,0.45930191032343964,0.12,Not sig,-1.8734717012979243,0.95,Not sig
E01033602,0.947,-0.6243374690217899,0.6429325874750405,0.12,Not sig,-1.9771699608784816,0.99,Not sig
E01033603,0.976,1.055368601017794,-0.047627180120752774,0.67,Not sig,0.707220723759021,0.26,Not sig
E01033605,0.939,-1.0877046607568475,0.763095883954709,0.13,Not sig,-1.882676961508722,0.97,Not sig
E01035715,0.9675,0.5630409597992986,0.13765001040444247,0.39,Not sig,0.7770997333512728,0.26,Not sig
E01004654,0.956,-0.10304937831985,-0.02306141832721659,0.78,Not sig,0.11275229132533429,0.49,Not sig
E01004656,0.957,-0.04512847935296781,0.01118516697466298,0.9,Not sig,-0.31290396198417864,0.64,Not sig
E01004675,0.96,0.12863421754767881,0.0154823891357648,0.85,Not sig,0.16788898136378913,0.49,Not sig
E01004678,0.944,-0.7981001659224365,0.35299998909344493,0.26,Not sig,-1.532331819924178,0.92,Not sig
E01004679,0.956,-0.10304937831985,0.05687669725659702,0.66,Not sig,-0.3995760773142729,0.66,Not sig
E01004682,0.969,0.6499223082496186,0.4374566405010549,0.17,Not sig,1.2265210746699236,0.1,Not sig
E01004683,0.97,0.7078432072165008,0.5898729882627113,0.09,Not sig,1.4704405430612253,0.06,Not sig
E01004697,0.973,0.8816059041171475,0.3249530840223862,0.19,Not sig,1.276334990433986,0.16,Not sig
E01004707,0.974,0.9395268030840297,0.33308641962807506,0.31,Not sig,1.2347512530767983,0.08,Not sig
E01004708,0.963,0.30239691444832545,0.13523164669187882,0.46,Not sig,0.531774902881655,0.25,Not sig
E01004709,0.956,-0.10304937831985,-0.06271072365678815,0.62,Not sig,0.5722732311255808,0.25,Not sig
E01004715,0.951,-0.39265387315426103,-0.3158421524257159,0.25,Not sig,0.3180346388248786,0.36,Not sig
E01004718,0.946,-0.682258367988672,0.47337988429040884,0.09,Not sig,-1.4836282174808966,0.93,Not sig
E01004723,0.936,-1.2614673576574877,0.5592522017926101,0.09,Not sig,-1.5809189355288396,0.97,Not sig
E01004744,0.935,-1.3193882566243698,0.3106367771159815,0.24,Not sig,-1.6301526557766304,0.94,Not sig
E01004747,0.952,-0.33473297418737885,0.4649083969818619,0.17,Not sig,-2.1077329413527073,0.98,Not sig
E01004749,0.972,0.8236850051502652,-0.4725124074178786,0.09,Not sig,0.2228909017490132,0.4,Not sig
E01004751,0.968,0.5920014092827365,0.007573130439565887,0.89,Not sig,0.7754226373063908,0.26,Not sig
E01033598,0.935,-1.3193882566243698,0.9086548069192766,0.02,LL (coldspot),-2.367204642614847,0.98,Not sig
E01033604,0.955,-0.16097027728673222,0.016587887002354793,0.85,Not sig,-0.4467481415284951,0.7,Not sig
E01035717,0.9485,-0.5374561205714633,0.23178752183178455,0.38,Not sig,-1.0427560370832036,0.82,Not sig
E01004702,0.953,-0.2768120752204966,-0.0676739131869892,0.63,Not sig,-0.07736803517933281,0.59,Not sig
E01004706,0.973,0.8816059041171475,0.08276664176085485,0.65,Not sig,0.8318305209038205,0.2,Not sig
E01004712,0.966,0.47615961134897206,0.38301233434559245,0.1,Not sig,1.41274752510343,0.08,Not sig
E01004657,0.963,0.30239691444832545,0.18152155682021534,0.34,Not sig,1.169824129281725,0.12,Not sig
E01035719,0.958,0.012792419613914401,0.00046002537717781706,1.0,Not sig,-0.08949936187856064,0.55,Not sig
E01004647,0.955,-0.16097027728673222,-0.08863495731529276,0.6,Not sig,0.35836370511932447,0.45,Not sig
E01004681,0.973,0.8816059041171475,0.2155314986632608,0.34,Not sig,0.8458011282111052,0.15,Not sig
E01004703,0.957,-0.04512847935296781,0.02272981288598561,0.85,Not sig,-0.6925942240618674,0.76,Not sig
E01004720,0.946,-0.682258367988672,0.4259594626885577,0.17,Not sig,-0.9980513432112982,0.9,Not sig
